detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id
4262,545,609982,,,五香酱驴肉,0,1,52,,2016/8/521:03:00,,,,0,,,caipu/205002.jpg,1117
4261,545,610038,,,芝麻烤紫菜,0,1,25,,2016/8/521:03:00,,,,0,,,caipu/105002.jpg,1117
3871,502,609950,,,大蒜苋菜,0,1,30,,2016/8/521:04:00,,,,0,,,caipu/303001.jpg,1028
4265,545,610012,,,香菇鹌鹑蛋,0,1,39,,2016/8/521:04:00,,,,0,,,caipu/302001.jpg,1117
4264,545,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/521:04:00,,,,0,,,caipu/301001.jpg,1117
3873,502,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/521:08:00,,,,0,,,caipu/303003.jpg,1028
3874,502,609953,,,凉拌菠菜,0,1,27,,2016/8/521:09:00,,,,0,,,caipu/303004.jpg,1028
4267,545,609949,,,意文柠檬汁,0,1,13,,2016/8/521:09:00,,,,0,,,caipu/404005.jpg,1117
3875,502,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/521:11:00,,,,0,,,caipu/304001.jpg,1028
3877,502,610008,,,五色糯米饭(七色),0,1,35,,2016/8/521:12:00,,,,0,,,caipu/601002.jpg,1028
4270,545,610011,,,白饭/大碗,0,2,10,,2016/8/521:14:00,,,,0,,,caipu/601005.jpg,1117
4272,545,609935,,,山药养生粥,0,1,19,,2016/8/521:15:00,,,,0,,,caipu/602001.jpg,1117
4617,578,609932,,,爆炒猪肝,0,1,68,,2016/8/521:34:00,,,,0,,,caipu/203003.jpg,1404
4613,578,609959,,,小炒羊腰,0,1,36,,2016/8/521:34:00,,,,0,,,caipu/202005.jpg,1404
4619,578,609938,,,小米南瓜粥,0,1,13,,2016/8/521:34:00,,,,0,,,caipu/602004.jpg,1404
4626,578,610062,,,蒜蓉生蚝,0,1,49,,2016/8/521:35:00,,,,0,,,caipu/104001.jpg,1404
4624,578,609946,,,谷稻小庄,0,1,38,,2016/8/521:35:00,,,,0,,,caipu/404002.jpg,1404
4689,578,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/521:37:00,,,,0,,,caipu/102002.jpg,1404
4706,578,609991,,,香烤牛排,0,1,55,,2016/8/521:37:00,,,,0,,,caipu/201001.jpg,1404
4694,578,609965,,,葱姜炒蟹,0,1,109,,2016/8/521:37:00,,,,0,,,caipu/102005.jpg,1404
4630,578,609942,,,辣炒鱿鱼,0,1,58,,2016/8/521:37:00,,,,0,,,caipu/103003.jpg,1404
4710,578,609988,,,百威啤酒罐装,0,1,6,,2016/8/521:38:00,,,,0,,,caipu/403003.jpg,1404
5077,617,609970,,,麻辣小龙虾,0,1,99,,2016/8/522:01:00,,,,0,,,caipu/101006.jpg,1107
5078,617,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/522:01:00,,,,0,,,caipu/303003.jpg,1107
5079,617,609946,,,谷稻小庄,0,1,38,,2016/8/522:02:00,,,,0,,,caipu/404002.jpg,1107
5081,617,609957,,,蒙古烤羊腿,0,1,48,,2016/8/522:03:00,,,,0,,,caipu/202003.jpg,1107
5082,617,609958,,,香辣爆羊肝,0,1,28,,2016/8/522:04:00,,,,0,,,caipu/202004.jpg,1107
5084,617,610011,,,白饭/大碗,0,1,10,,2016/8/522:05:00,,,,0,,,caipu/601005.jpg,1107
5083,617,610017,,,酸辣藕丁,0,1,33,,2016/8/522:05:00,,,,0,,,caipu/302006.jpg,1107
5085,617,610010,,,白饭/小碗,0,1,1,,2016/8/522:06:00,,,,0,,,caipu/601004.jpg,1107
5086,617,609998,,,清爽拌凉面,0,1,15,,2016/8/522:06:00,,,,0,,,caipu/603002.jpg,1107
5089,617,609953,,,凉拌菠菜,0,1,27,,2016/8/522:07:00,,,,0,,,caipu/303004.jpg,1107
5087,617,609996,,,牛尾汤,0,1,40,,2016/8/522:07:00,,,,0,,,caipu/201006.jpg,1107
2563,386,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/611:05:00,,,,0,,,caipu/101001.jpg,1160
2570,386,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/611:06:00,,,,0,,,caipu/102002.jpg,1160
2576,386,610064,,,花蛤蒸蛋,0,1,37,,2016/8/611:07:00,,,,0,,,caipu/104003.jpg,1160
2581,386,609979,,,鲜美鳝鱼,0,1,55,,2016/8/611:09:00,,,,0,,,caipu/106004.jpg,1160
2586,386,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/611:10:00,,,,0,,,caipu/111.jpg,1160
2593,386,610019,,,白斩鸡,0,1,88,,2016/8/611:12:00,,,,0,,,caipu/204002.jpg,1160
2590,386,609932,,,爆炒猪肝,0,1,68,,2016/8/611:12:00,,,,0,,,caipu/203003.jpg,1160
2596,386,610069,,,50度古井贡酒,0,1,90,,2016/8/611:13:00,,,,0,,,caipu/401002.jpg,1160
2598,386,610008,,,五色糯米饭(七色),0,1,35,,2016/8/611:17:00,,,,0,,,caipu/601002.jpg,1160
3466,434,609958,,,香辣爆羊肝,0,1,28,,2016/8/611:17:00,,,,0,,,caipu/202004.jpg,1377
3467,434,609934,,,芹菜炒腰花,0,1,18,,2016/8/611:18:00,,,,0,,,caipu/203005.jpg,1377
3491,434,609931,,,焖猪手,0,1,58,,2016/8/611:19:00,,,,0,,,caipu/203002.jpg,1377
3700,434,609967,,,香酥两吃大虾,0,1,89,,2016/8/611:19:00,,,,0,,,caipu/101002.jpg,1377
3699,434,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/611:19:00,,,,0,,,caipu/101001.jpg,1377
3702,434,609950,,,大蒜苋菜,0,1,30,,2016/8/611:20:00,,,,0,,,caipu/303001.jpg,1377
8055,894,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/611:20:00,,,,0,,,caipu/101001.jpg,1140
3701,434,609970,,,麻辣小龙虾,0,1,99,,2016/8/611:20:00,,,,0,,,caipu/101006.jpg,1377
3703,434,609953,,,凉拌菠菜,0,1,27,,2016/8/611:21:00,,,,0,,,caipu/303004.jpg,1377
8061,894,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/611:24:00,,,,0,,,caipu/203001.jpg,1140
8058,894,609931,,,焖猪手,0,1,58,,2016/8/611:24:00,,,,0,,,caipu/203002.jpg,1140
8066,894,609933,,,自制猪肉脯,0,1,48,,2016/8/611:25:00,,,,0,,,caipu/203004.jpg,1140
8063,894,610048,,,拌土豆丝,0,1,25,,2016/8/611:25:00,,,,0,,,caipu/301002.jpg,1140
3704,434,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/611:26:00,,,,0,,,caipu/303003.jpg,1377
3706,434,609987,,,蓝带啤酒罐装,0,2,9,,2016/8/611:26:00,,,,0,,,caipu/403002.jpg,1377
3705,434,610028,,,培根花菜,0,1,35,,2016/8/611:26:00,,,,0,,,caipu/304002.jpg,1377
3707,434,609947,,,北冰洋汽水,0,1,5,,2016/8/611:29:00,,,,0,,,caipu/404003.jpg,1377
3709,434,610011,,,白饭/大碗,0,1,10,,2016/8/611:29:00,,,,0,,,caipu/601005.jpg,1377
3125,434,609961,,,姜葱炒花蟹,0,1,45,,2016/8/611:30:00,,,,0,,,caipu/102001.jpg,1377
4121,434,609980,,,三丝鳝鱼,0,1,55,,2016/8/611:31:00,,,,0,,,caipu/106005.jpg,1377
7310,824,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/611:38:00,,,,0,,,caipu/101001.jpg,1601
7312,824,609931,,,焖猪手,0,1,58,,2016/8/611:39:00,,,,0,,,caipu/203002.jpg,1601
7452,837,609967,,,香酥两吃大虾,0,1,89,,2016/8/611:42:00,,,,0,,,caipu/101002.jpg,1024
7453,837,609931,,,焖猪手,0,1,58,,2016/8/611:42:00,,,,0,,,caipu/203002.jpg,1024
7315,824,609934,,,芹菜炒腰花,0,1,18,,2016/8/611:43:00,,,,0,,,caipu/203005.jpg,1601
7313,824,609933,,,自制猪肉脯,0,1,48,,2016/8/611:43:00,,,,0,,,caipu/203004.jpg,1601
7454,837,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/611:44:00,,,,0,,,caipu/203001.jpg,1024
7316,824,609937,,,冰糖红豆薏米粥,0,1,15,,2016/8/611:44:00,,,,0,,,caipu/602003.jpg,1601
7318,824,609946,,,谷稻小庄,0,1,38,,2016/8/611:45:00,,,,0,,,caipu/404002.jpg,1601
7455,837,609932,,,爆炒猪肝,0,1,68,,2016/8/611:45:00,,,,0,,,caipu/203003.jpg,1024
7458,837,609934,,,芹菜炒腰花,0,1,18,,2016/8/611:45:00,,,,0,,,caipu/203005.jpg,1024
7456,837,609942,,,辣炒鱿鱼,0,1,58,,2016/8/611:45:00,,,,0,,,caipu/103003.jpg,1024
7457,837,609943,,,剁椒鱼头,0,1,55,,2016/8/611:45:00,,,,0,,,caipu/103004.jpg,1024
7320,824,609955,,,红酒炖羊肉,0,1,108,,2016/8/611:46:00,,,,0,,,caipu/202001.jpg,1601
7459,837,609953,,,凉拌菠菜,0,1,27,,2016/8/611:46:00,,,,0,,,caipu/303004.jpg,1024
7460,837,610011,,,白饭/大碗,0,1,10,,2016/8/611:46:00,,,,0,,,caipu/601005.jpg,1024
7462,837,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/611:47:00,,,,0,,,caipu/402005.jpg,1024
7461,837,610063,,,蒜香辣花甲,0,1,45,,2016/8/611:47:00,,,,0,,,caipu/104002.jpg,1024
7322,824,610008,,,五色糯米饭(七色),0,1,35,,2016/8/611:47:00,,,,0,,,caipu/601002.jpg,1601
7188,814,609931,,,焖猪手,0,1,58,,2016/8/611:49:00,,,,0,,,caipu/203002.jpg,1129
7186,814,609942,,,辣炒鱿鱼,0,1,58,,2016/8/611:49:00,,,,0,,,caipu/103003.jpg,1129
7192,814,610014,,,金玉良缘,0,1,30,,2016/8/611:50:00,,,,0,,,caipu/302003.jpg,1129
7190,814,610017,,,酸辣藕丁,0,1,33,,2016/8/611:50:00,,,,0,,,caipu/302006.jpg,1129
7193,814,609987,,,蓝带啤酒罐装,0,1,9,,2016/8/611:52:00,,,,0,,,caipu/403002.jpg,1129
7196,814,609975,,,一品香酥藕,0,1,10,,2016/8/611:54:00,,,,0,,,caipu/502005.jpg,1129
7195,814,609986,,,哈尔滨啤酒罐装,0,1,7,,2016/8/611:54:00,,,,0,,,caipu/403001.jpg,1129
7198,814,609951,,,炝炒大白菜,0,1,29,,2016/8/611:54:00,,,,0,,,caipu/303002.jpg,1129
7201,814,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/611:56:00,,,,0,,,caipu/601001.jpg,1129
7200,814,610009,,,黑米恋上葡萄,0,1,33,,2016/8/611:56:00,,,,0,,,caipu/601003.jpg,1129
7209,814,610025,,,番茄蛋汤,0,1,25,,2016/8/611:57:00,,,,0,,,caipu/204008.jpg,1129
2640,391,610039,,,培根紫菜卷,0,1,30,,2016/8/611:58:00,,,,0,,,caipu/105003.jpg,1253
2648,391,610019,,,白斩鸡,0,1,88,,2016/8/611:59:00,,,,0,,,caipu/204002.jpg,1253
2671,391,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/612:01:00,,,,0,,,caipu/202006.jpg,1253
2651,391,609951,,,炝炒大白菜,0,1,29,,2016/8/612:01:00,,,,0,,,caipu/303002.jpg,1253
2686,391,609949,,,意文柠檬汁,0,1,13,,2016/8/612:07:00,,,,0,,,caipu/404005.jpg,1253
2698,391,610053,,,蛋挞,0,1,8,,2016/8/612:11:00,,,,0,,,caipu/501002.jpg,1253
2702,391,610009,,,黑米恋上葡萄,0,1,33,,2016/8/612:14:00,,,,0,,,caipu/601003.jpg,1253
1675,266,609943,,,剁椒鱼头,0,1,55,,2016/8/612:28:00,,,,0,,,caipu/103004.jpg,990
1676,266,609994,,,独家薄荷鲜虾牛肉卷,0,1,45,,2016/8/612:30:00,,,,0,,,caipu/201004.jpg,990
1678,266,609932,,,爆炒猪肝,0,1,68,,2016/8/612:31:00,,,,0,,,caipu/203003.jpg,990
1680,266,610023,,,啤酒鸭,0,1,48,,2016/8/612:34:00,,,,0,,,caipu/204006.jpg,990
1682,266,610043,,,肉丁茄子,0,1,39,,2016/8/612:35:00,,,,0,,,caipu/305002.jpg,990
1685,266,610030,,,番茄有机花菜,0,1,32,,2016/8/612:37:00,,,,0,,,caipu/304004.jpg,990
2739,399,610065,,,辣炒花蛤,0,1,35,,2016/8/612:37:00,,,,0,,,caipu/104004.jpg,1167
1687,266,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/612:38:00,,,,0,,,caipu/601001.jpg,990
1690,266,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,,2016/8/612:39:00,,,,0,,,caipu/501004.jpg,990
2742,399,609961,,,姜葱炒花蟹,0,1,45,,2016/8/612:40:00,,,,0,,,caipu/102001.jpg,1167
2749,399,610008,,,五色糯米饭(七色),0,1,35,,2016/8/612:42:00,,,,0,,,caipu/601002.jpg,1167
2768,399,609936,,,皮蛋瘦肉粥,0,1,16,,2016/8/612:48:00,,,,0,,,caipu/602002.jpg,1167
7742,865,609966,,,芝士烩波士顿龙虾,0,1,175,,2016/8/612:54:00,,,,0,,,caipu/101001.jpg,1130
7743,865,609943,,,剁椒鱼头,0,1,55,,2016/8/612:56:00,,,,0,,,caipu/103004.jpg,1130
1953,311,610063,,,蒜香辣花甲,0,1,45,,2016/8/612:57:00,,,,0,,,caipu/104002.jpg,1086
7746,865,610039,,,培根紫菜卷,0,1,30,,2016/8/612:57:00,,,,0,,,caipu/105003.jpg,1130
7748,865,610038,,,芝麻烤紫菜,0,1,25,,2016/8/612:59:00,,,,0,,,caipu/105002.jpg,1130
1961,311,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/612:59:00,,,,0,,,caipu/205001.jpg,1086
1967,311,610023,,,啤酒鸭,0,1,48,,2016/8/613:00:00,,,,0,,,caipu/204006.jpg,1086
7751,865,610025,,,番茄蛋汤,0,1,25,,2016/8/613:01:00,,,,0,,,caipu/204008.jpg,1130
7668,856,609964,,,避风塘炒蟹,0,1,48,,2016/8/613:02:00,,,,0,,,caipu/102004.jpg,1125
7754,865,610023,,,啤酒鸭,0,1,48,,2016/8/613:02:00,,,,0,,,caipu/204006.jpg,1130
1968,311,609931,,,焖猪手,0,1,58,,2016/8/613:02:00,,,,0,,,caipu/203002.jpg,1086
7757,865,609953,,,凉拌菠菜,0,1,27,,2016/8/613:03:00,,,,0,,,caipu/303004.jpg,1130
7756,865,609950,,,大蒜苋菜,0,1,30,,2016/8/613:03:00,,,,0,,,caipu/303001.jpg,1130
7758,865,610049,,,爆炒双丝,0,1,35,,2016/8/613:03:00,,,,0,,,caipu/301003.jpg,1130
7760,865,610070,,,52度泸州老窖,0,1,159,,2016/8/613:04:00,,,,0,,,caipu/401003.jpg,1130
7761,865,609946,,,谷稻小庄,0,1,38,,2016/8/613:04:00,,,,0,,,caipu/404002.jpg,1130
7763,865,610006,,,咖啡奶香面包,0,1,16,,2016/8/613:04:00,,,,0,,,caipu/503005.jpg,1130
7671,856,610048,,,拌土豆丝,0,1,25,,2016/8/613:04:00,,,,0,,,caipu/301002.jpg,1125
7759,865,610047,,,西瓜胡萝卜沙拉,0,1,26,,2016/8/613:04:00,,,,0,,,caipu/301001.jpg,1130
7762,865,610005,,,牛奶卷,0,1,17,,2016/8/613:04:00,,,,0,,,caipu/503004.jpg,1130
7764,865,610008,,,五色糯米饭(七色),0,1,35,,2016/8/613:05:00,,,,0,,,caipu/601002.jpg,1130
7766,865,609938,,,小米南瓜粥,0,1,13,,2016/8/613:06:00,,,,0,,,caipu/602004.jpg,1130
7765,865,609937,,,冰糖红豆薏米粥,0,1,15,,2016/8/613:06:00,,,,0,,,caipu/602003.jpg,1130
1969,311,609955,,,红酒炖羊肉,0,1,108,,2016/8/613:08:00,,,,0,,,caipu/202001.jpg,1086
7767,865,610061,,,牛肉鸡蛋肠粉,0,1,20,,2016/8/613:08:00,,,,0,,,caipu/604005.jpg,1130
7672,856,609958,,,香辣爆羊肝,0,1,28,,2016/8/613:08:00,,,,0,,,caipu/202004.jpg,1125
1971,311,610050,,,番茄甘蓝,0,1,33,,2016/8/613:09:00,,,,0,,,caipu/301004.jpg,1086
7768,865,609947,,,北冰洋汽水,0,1,5,,2016/8/613:10:00,,,,0,,,caipu/404003.jpg,1130
1974,311,610007,,,桂圆肉红豆八宝饭,0,1,39,,2016/8/613:10:00,,,,0,,,caipu/601001.jpg,1086
1975,311,610010,,,白饭/小碗,0,4,1,,2016/8/613:11:00,,,,0,,,caipu/601004.jpg,1086
1131,203,610064,,,花蛤蒸蛋,0,1,37,,2016/8/613:13:00,,,,0,,,caipu/104003.jpg,1250
1983,311,609935,,,山药养生粥,0,1,19,,2016/8/613:13:00,,,,0,,,caipu/602001.jpg,1086
1132,203,610039,,,培根紫菜卷,0,1,30,,2016/8/613:14:00,,,,0,,,caipu/105003.jpg,1250
7673,856,610010,,,白饭/小碗,0,2,1,,2016/8/613:16:00,,,,0,,,caipu/601004.jpg,1125
7340,829,609967,,,香酥两吃大虾,0,1,89,,2016/8/613:16:00,,,,0,,,caipu/101002.jpg,1220
7342,829,609941,,,清蒸海鱼,0,1,78,,2016/8/613:16:00,,,,0,,,caipu/103002.jpg,1220
1133,203,609979,,,鲜美鳝鱼,0,1,55,,2016/8/613:17:00,,,,0,,,caipu/106004.jpg,1250
7344,829,609946,,,谷稻小庄,0,1,38,,2016/8/613:17:00,,,,0,,,caipu/404002.jpg,1220
7675,856,609947,,,北冰洋汽水,0,2,5,,2016/8/613:18:00,,,,0,,,caipu/404003.jpg,1125
1134,203,609992,,,番茄炖牛腩,0,1,35,,2016/8/613:18:00,,,,0,,,caipu/201002.jpg,1250
1136,203,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/613:19:00,,,,0,,,caipu/304005.jpg,1250
7346,829,609942,,,辣炒鱿鱼,0,1,58,,2016/8/613:20:00,,,,0,,,caipu/103003.jpg,1220
7347,829,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/613:20:00,,,,0,,,caipu/304001.jpg,1220
7350,829,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/613:24:00,,,,0,,,caipu/203001.jpg,1220
7348,829,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/613:24:00,,,,0,,,caipu/303003.jpg,1220
1137,203,609946,,,谷稻小庄,0,1,38,,2016/8/613:27:00,,,,0,,,caipu/404002.jpg,1250
1138,203,610011,,,白饭/大碗,0,1,10,,2016/8/613:29:00,,,,0,,,caipu/601005.jpg,1250
7661,855,609972,,,核桃葡萄干土司,0,1,19,,2016/8/613:40:00,,,,0,,,caipu/502002.jpg,1598
7658,855,610021,,,爆炒鸡翅,0,1,56,,2016/8/613:40:00,,,,0,,,caipu/204004.jpg,1598
7656,855,610066,,,辣炒田螺,0,1,35,,2016/8/613:40:00,,,,0,,,caipu/104005.jpg,1598
7576,848,609967,,,香酥两吃大虾,0,1,89,,2016/8/613:41:00,,,,0,,,caipu/101002.jpg,1131
7577,848,609931,,,焖猪手,0,1,58,,2016/8/613:41:00,,,,0,,,caipu/203002.jpg,1131
7662,855,609973,,,紫薯面包卷,0,1,20,,2016/8/613:42:00,,,,0,,,caipu/502003.jpg,1598
7578,848,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/613:42:00,,,,0,,,caipu/203001.jpg,1131
7663,855,609960,,,白胡椒胡萝卜羊肉汤,0,1,35,,2016/8/613:42:00,,,,0,,,caipu/202006.jpg,1598
7579,848,609932,,,爆炒猪肝,0,1,68,,2016/8/613:43:00,,,,0,,,caipu/203003.jpg,1131
7664,855,609993,,,百里香奶油烤红酒牛肉,0,1,178,,2016/8/613:44:00,,,,0,,,caipu/111.jpg,1598
7665,855,609997,,,打卤面,0,1,26,,2016/8/613:44:00,,,,0,,,caipu/603001.jpg,1598
7877,878,609967,,,香酥两吃大虾,0,1,89,,2016/8/613:44:00,,,,0,,,caipu/101002.jpg,1453
7580,848,609933,,,自制猪肉脯,0,1,48,,2016/8/613:44:00,,,,0,,,caipu/203004.jpg,1131
7878,878,609932,,,爆炒猪肝,0,1,68,,2016/8/613:45:00,,,,0,,,caipu/203003.jpg,1453
7582,848,609953,,,凉拌菠菜,0,1,27,,2016/8/613:45:00,,,,0,,,caipu/303004.jpg,1131
7581,848,609934,,,芹菜炒腰花,0,1,18,,2016/8/613:45:00,,,,0,,,caipu/203005.jpg,1131
7880,878,609931,,,焖猪手,0,1,58,,2016/8/613:45:00,,,,0,,,caipu/203002.jpg,1453
7883,878,609934,,,芹菜炒腰花,0,1,18,,2016/8/613:46:00,,,,0,,,caipu/203005.jpg,1453
7584,848,609971,,,大理石奶油蛋糕,0,1,13,,2016/8/613:46:00,,,,0,,,caipu/502001.jpg,1131
7885,878,609953,,,凉拌菠菜,0,1,27,,2016/8/613:46:00,,,,0,,,caipu/303004.jpg,1453
7583,848,609956,,,孜然羊排,0,1,88,,2016/8/613:46:00,,,,0,,,caipu/202002.jpg,1131
7666,855,609999,,,鱼香肉丝拌面,0,1,18,,2016/8/613:46:00,,,,0,,,caipu/603003.jpg,1598
7674,855,610036,,,路易拉菲红酒干红,0,1,158,,2016/8/613:47:00,,,,0,,,caipu/402005.jpg,1598
7669,855,610029,,,黄花菜炒木耳,0,1,35,,2016/8/613:47:00,,,,0,,,caipu/304003.jpg,1598
7887,878,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/613:47:00,,,,0,,,caipu/304001.jpg,1453
7816,872,609961,,,姜葱炒花蟹,0,1,45,,2016/8/613:47:00,,,,0,,,caipu/102001.jpg,1162
7670,855,610028,,,培根花菜,0,1,35,,2016/8/613:47:00,,,,0,,,caipu/304002.jpg,1598
7667,855,610020,,,泡椒凤爪,0,1,58,,2016/8/613:47:00,,,,0,,,caipu/204003.jpg,1598
7585,848,610011,,,白饭/大碗,0,1,10,,2016/8/613:47:00,,,,0,,,caipu/601005.jpg,1131
7817,872,609944,,,水煮鱼,0,1,65,,2016/8/613:47:00,,,,0,,,caipu/103005.jpg,1162
7818,872,609981,,,桂圆枸杞鸽子汤,0,1,48,,2016/8/613:48:00,,,,0,,,caipu/205001.jpg,1162
7888,878,610008,,,五色糯米饭(七色),0,1,35,,2016/8/613:48:00,,,,0,,,caipu/601002.jpg,1453
7676,855,609936,,,皮蛋瘦肉粥,0,1,16,,2016/8/613:48:00,,,,0,,,caipu/602002.jpg,1598
7941,878,610010,,,白饭/小碗,0,1,1,,2016/8/613:48:00,,,,0,,,caipu/601004.jpg,1453
7819,872,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/613:50:00,,,,0,,,caipu/304005.jpg,1162
7820,872,609949,,,意文柠檬汁,0,1,13,,2016/8/613:50:00,,,,0,,,caipu/404005.jpg,1162
7821,872,610063,,,蒜香辣花甲,0,1,45,,2016/8/613:52:00,,,,0,,,caipu/104002.jpg,1162
7822,872,610008,,,五色糯米饭(七色),0,1,35,,2016/8/613:56:00,,,,0,,,caipu/601002.jpg,1162
7823,872,610035,,,黄尾袋鼠西拉子红葡萄酒,0,1,46,,2016/8/613:57:00,,,,0,,,caipu/402004.jpg,1162
7825,872,610055,,,葡萄奶酥(超酥香的饼干),0,1,9,,2016/8/613:58:00,,,,0,,,caipu/501004.jpg,1162
7824,872,610041,,,凉拌海带豆芽紫菜,0,1,35,,2016/8/613:58:00,,,,0,,,caipu/105005.jpg,1162
7826,872,610010,,,白饭/小碗,0,1,1,,2016/8/613:59:00,,,,0,,,caipu/601004.jpg,1162
7057,800,610050,,,番茄甘蓝,0,1,33,,2016/8/614:02:00,,,,0,,,caipu/301004.jpg,1159
7058,800,609951,,,炝炒大白菜,0,1,29,,2016/8/614:03:00,,,,0,,,caipu/303002.jpg,1159
7059,800,609955,,,红酒炖羊肉,0,1,108,,2016/8/614:04:00,,,,0,,,caipu/202001.jpg,1159
7060,800,609953,,,凉拌菠菜,0,1,27,,2016/8/614:05:00,,,,0,,,caipu/303004.jpg,1159
7827,872,609950,,,大蒜苋菜,0,1,30,,2016/8/614:05:00,,,,0,,,caipu/303001.jpg,1162
7061,800,609954,,,凉拌蒜蓉西兰花,0,1,29,,2016/8/614:06:00,,,,0,,,caipu/304001.jpg,1159
7062,800,609962,,,倒立蒸梭子蟹,0,1,169,,2016/8/614:09:00,,,,0,,,caipu/102002.jpg,1159
7063,800,609970,,,麻辣小龙虾,0,1,99,,2016/8/614:10:00,,,,0,,,caipu/101006.jpg,1159
7064,800,610040,,,海带结豆腐汤,0,1,30,,2016/8/614:11:00,,,,0,,,caipu/105004.jpg,1159
7065,800,609956,,,孜然羊排,0,1,88,,2016/8/614:12:00,,,,0,,,caipu/202002.jpg,1159
6522,750,609969,,,香辣腐乳炒虾,0,1,56,,2016/8/617:11:00,,,,0,,,caipu/101004.jpg,1459
6523,750,609942,,,辣炒鱿鱼,0,1,58,,2016/8/617:11:00,,,,0,,,caipu/103003.jpg,1459
6524,750,609930,,,豌豆薯仔猪骨汤,0,1,39,,2016/8/617:15:00,,,,0,,,caipu/203001.jpg,1459
2370,1004,609955,,,红酒炖羊肉,0,1,108,,2016/8/617:16:00,,,,0,,,caipu/202001.jpg,1105
2368,1004,609970,,,麻辣小龙虾,0,2,99,,2016/8/617:16:00,,,,0,,,caipu/101006.jpg,1105
2376,1004,609956,,,孜然羊排,0,1,88,,2016/8/617:16:00,,,,0,,,caipu/202002.jpg,1105
2374,1004,610043,,,肉丁茄子,0,1,39,,2016/8/617:16:00,,,,0,,,caipu/305002.jpg,1105
2369,1004,609949,,,意文柠檬汁,0,1,13,,2016/8/617:16:00,,,,0,,,caipu/404005.jpg,1105
3281,447,609970,,,麻辣小龙虾,0,1,99,,2016/8/617:16:00,,,,0,,,caipu/101006.jpg,1609
2377,1004,610004,,,南瓜芝士包,0,1,10,,2016/8/617:17:00,,,,0,,,caipu/503003.jpg,1105
2386,1004,610026,,,玉竹南北杏鸭腿汤,0,1,35,,2016/8/617:17:00,,,,0,,,caipu/204009.jpg,1105
2398,1004,610062,,,蒜蓉生蚝,0,1,49,,2016/8/617:18:00,,,,0,,,caipu/104001.jpg,1105
2393,1004,610031,,,糖醋蕃茄溜青花,0,1,33,,2016/8/617:18:00,,,,0,,,caipu/304005.jpg,1105
2401,1004,609952,,,美妙绝伦之白莲花,0,1,29,,2016/8/617:18:00,,,,0,,,caipu/303003.jpg,1105
2399,1004,609945,,,农夫山泉NFC果汁100%橙汁,0,1,6,,2016/8/617:18:00,,,,0,,,caipu/404001.jpg,1105
6525,750,610010,,,白饭/小碗,0,2,1,,2016/8/617:18:00,,,,0,,,caipu/601004.jpg,1459
2391,1004,610029,,,黄花菜炒木耳,0,1,35,,2016/8/617:18:00,,,,0,,,caipu/304003.jpg,1105
2410,1004,609944,,,水煮鱼,0,1,65,,2016/8/617:19:00,,,,0,,,caipu/103005.jpg,1105
2405,1004,609957,,,蒙古烤羊腿,0,1,48,,2016/8/617:19:00,,,,0,,,caipu/202003.jpg,1105
2409,1004,610060,,,广式虾仁肠粉,0,1,18,,2016/8/617:19:00,,,,0,,,caipu/604004.jpg,1105
2856,1038,610010,,,白饭/小碗,0,3,1,,2016/8/617:20:00,,,,0,,,caipu/601004.jpg,1139
2854,1038,609970,,,麻辣小龙虾,0,1,99,,2016/8/617:20:00,,,,0,,,caipu/101006.jpg,1139
2411,1004,609953,,,凉拌菠菜,0,1,27,,2016/8/617:20:00,,,,0,,,caipu/303004.jpg,1105
3283,447,609957,,,蒙古烤羊腿,0,1,48,,2016/8/617:20:00,,,,0,,,caipu/202003.jpg,1609
